"resource_id","iam_principal","service","charge_type","region","tag_project","tag_owner","tag_name","tag_cluster","cost_usd"
"(no resource id)","(no principal)","AWSSecurityHub","Usage","us-east-1","-","-","-","-","8.821910828400021"
"i-bbbb33334444bbbb","(no principal)","AmazonEC2","SavingsPlanCoveredUsage","us-east-1","project-ab-a01","-","bedrock-privatelink-test","-","8.787087129599987"
"arn:aws:bedrock:us-east-1:123456789012:inference-profile/us.anthropic.claude-fable-5","arn:aws:sts::123456789012:assumed-role/app-ec2-role/i-aaaa11112222aaaa","AmazonBedrockService","Usage","us-east-1","-","-","-","-","8.64985385"
"arn:aws:synthetics:us-west-2:123456789012:canary:testapi","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","8.481600000000054"
"arn:aws:ec2:us-west-2:123456789012:natgateway/nat-048e6e59422634580","(no principal)","AmazonEC2","Usage","us-west-2","app","-","app-lab-vpc-us-west-2a","-","8.467350225099992"
"arn:aws:wafv2:ap-southeast-1:123456789012:regional/webacl/CreatedByALB-sensative-api-lb/a26c4fdb-f128-4ed5-ae86-87939cadce16","(no principal)","awswaf","Usage","ap-southeast-1","-","-","-","-","8.221928562100107"
"vol-0e7fb8a9db3102412","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","-","-","7.8133333137999745"
"vol-0cc1bc46184ae8fd9","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","app-lab-monitoring-Node","-","7.813333313799973"
"vol-0dbf7b0f9f6d721ab","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","select-vol-a","-","7.813333313799972"
"vol-06f6c55049b91babe","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","app-lab-monitoring-Node","-","7.813333313799972"
"vol-0e4e0bc102150eb4b","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","-","-","7.81333331379997"
"i-0e09ff39942feb07d","(no principal)","AmazonEC2","SavingsPlanCoveredUsage","ap-southeast-1","weblab","-","weblab-ec2","-","7.75737233039998"
"arn:aws:wafv2:us-east-1:123456789012:global/webacl/CreatedByCloudFront-d6fe4fc5-f522-4a44-99cf-9bb63250f1e8/26072516-cbcc-472b-9e66-cc7385446a18","(no principal)","awswaf","Usage","-","-","-","-","-","7.362500058900039"
"arn:aws:wafv2:ap-southeast-1:123456789012:regional/webacl/CreatedByALB-6f991b6d2a88fb34/ef76868a-a378-493d-bfe6-5232289f13da","(no principal)","awswaf","Usage","ap-southeast-1","-","-","-","-","6.544444496800084"
"vol-02953cec13ac55f73","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","app-lab-workload-Node","-","6.261333352900026"
"vol-022ec1f9f4fa96be9","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","app-lab-workload-Node","-","6.250666686200026"
"vol-06169863dedc1583f","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","app-lab-workload-Node","-","6.250666686200026"
"arn:aws:logs:us-west-2:123456789012:log-group:/aws/eks/app-lab/cluster","(no principal)","AmazonCloudWatch","Usage","us-west-2","app","-","/aws/eks/app-lab/cluster","-","6.0848775857"
"(no resource id)","(no principal)","AmazonCloudWatch","Usage","us-west-2","-","-","-","-","6.077164491999991"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-04297e75acce8f315","(no principal)","AmazonVPC","Usage","us-east-1","-","-","vpca-ssm","-","5.889999999999962"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-0dd0ed92a2673a2ed","(no principal)","AmazonVPC","Usage","us-east-1","-","-","vpca-ssm","-","5.889999999999962"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-06b5c92e5f10a8490","(no principal)","AmazonVPC","Usage","us-east-1","-","-","vpca-ssm","-","5.889999999999962"
"arn:aws:bedrock:us-east-1:123456789012:inference-profile/global.anthropic.claude-opus-4-7","arn:aws:sts::123456789012:assumed-role/app-ec2-role/i-aaaa11112222aaaa","AmazonBedrockService","Usage","us-east-1","-","-","-","-","5.570317749999999"
"arn:aws:ecs:us-east-1:123456789012:task/MCS-ServiceStackApiEcsServiceApiEcsServiceCluster0E9E02D7-KSc2YxWcWlTE/cdefd1aaabeb468aa570e1e9c7cf261d","(no principal)","AmazonECS","SavingsPlanCoveredUsage","us-east-1","-","-","-","-","4.788418269700005"
"arn:aws:sagemaker:us-west-2:123456789012:space/d-cnp412cemf9i/DeepLearning-1","(no principal)","AmazonSageMaker","Usage","us-west-2","-","-","-","-","4.581111124200019"
"(no resource id)","(no principal)","AWSSecurityHub","Usage","ap-northeast-1","-","-","-","-","4.568308463300014"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-0c22a90bef161303e","(no principal)","AmazonVPC","Usage","us-east-1","-","-","us-east-1-bedrock-runtime-enpoints","-","4.440002019800003"
"(no resource id)","(no principal)","AWSConfig","Usage","us-east-1","-","-","-","-","4.432999999999994"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-0eb669a29a58956d1","(no principal)","AmazonVPC","Usage","us-east-1","project-ab-a01","-","vpce-ssm","-","4.260675400000002"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-07846a875a112e443","(no principal)","AmazonVPC","Usage","us-east-1","project-ab-a01","-","vpce-ssmmessages","-","4.260110272800004"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-0acc5c17d9d8814ad","(no principal)","AmazonVPC","Usage","us-east-1","project-ab-a01","-","vpce-ec2messages","-","4.260000466900003"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-0eef250892011e6c4","(no principal)","AmazonVPC","Usage","us-east-1","project-ab-a01","-","vpce-bedrock-agent","-","4.260000000000003"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-0cef82cb3c61552ed","(no principal)","AmazonVPC","Usage","us-east-1","project-ab-a01","-","vpce-bedrock","-","4.260000000000003"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-02c50b63e17468f68","(no principal)","AmazonVPC","Usage","us-east-1","project-ab-a01","-","vpce-bedrock-agent-runtime","-","4.260000000000003"
"arn:aws:wafv2:ap-southeast-1:123456789012:regional/webacl/weblab-alb-waf/edf24e21-5e05-4988-983a-4bfcc7619d17","(no principal)","awswaf","Usage","ap-southeast-1","-","-","-","-","4.115195810499992"
"arn:aws:wafv2:us-west-2:123456789012:regional/webacl/oregon-region-waf/72c2a806-b982-4399-a9ce-a39f1016ba50","(no principal)","awswaf","Usage","us-west-2","-","-","-","-","4.090277810499996"
"vol-0110ff204531bebd4","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","app-lab-dynamic-pvc-0771603f-c2ee-41d0-afd2-9e1923c09277","-","3.9066666861999897"
"vol-0f9820f129eb7b079","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","-","-","3.906666686199988"
"(no resource id)","(no principal)","ComputeSavingsPlans","SavingsPlanRecurringFee","us-west-2","-","-","-","-","3.5835624000000204"
"arn:aws:ecs:us-east-1:123456789012:task/mcp/e3e6912940ab4bf8b54d5d3ff20f6d9d","(no principal)","AmazonECS","SavingsPlanCoveredUsage","us-east-1","-","-","-","-","3.400777023599995"
"arn:aws:ecs:us-east-1:123456789012:task/mcp/e61cb66f833448ecabd152d7869f610f","(no principal)","AmazonECS","SavingsPlanCoveredUsage","us-east-1","-","-","-","-","3.400722167999995"
"arn:aws:bedrock:us-east-1:123456789012:inference-profile/global.anthropic.claude-fable-5","arn:aws:iam::123456789012:user/BedrockAPIKey-2","AmazonBedrockService","Usage","us-east-1","-","-","-","-","3.3140799999999997"
"vol-03e3a3a82b1f9e08b","(no principal)","AmazonEC2","Usage","us-west-2","-","-","app-lab-dynamic-pvc-d24fd8a9-93c0-4a58-b02e-232c30654ec6","-","3.250000025999993"
"arn:aws:ec2:ap-southeast-1:123456789012:elastic-ip/eipalloc-02ee5bc712003af39","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","mbot-sg-1-eip","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0b265cc8fd0da399f","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:elastic-ip/eipalloc-008ef1f68c881fe07","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","eks-workshop-v2-ap-southeast-1a","-","2.944999999999981"
"arn:aws:ec2:sa-east-1:123456789012:network-interface/eni-01c5e375c2508abe5","(no principal)","AmazonVPC","Usage","sa-east-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0894f2060afc209bc","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-west-2:123456789012:network-interface/eni-08a90208a196831bf","(no principal)","AmazonVPC","Usage","us-west-2","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-west-2:123456789012:elastic-ip/eipalloc-08d5ce379be4e2784","(no principal)","AmazonVPC","Usage","us-west-2","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0701939cff23b21ba","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0501649aa4ae30314","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-west-2:123456789012:network-interface/eni-069c45b166bd1e1c3","(no principal)","AmazonVPC","Usage","us-west-2","team-hpc","owner-b","-","hpc-demo-cluster-1","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0110a8ea55ea06ec1","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-west-2:123456789012:network-interface/eni-08f6ae893982b01eb","(no principal)","AmazonVPC","Usage","us-west-2","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0e4707636803a0418","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-east-2:123456789012:network-interface/eni-054c404eada6f09c9","(no principal)","AmazonVPC","Usage","us-east-2","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-northeast-1:123456789012:network-interface/eni-068a97866f40ed6ff","(no principal)","AmazonVPC","Usage","ap-northeast-1","-","-","-","tokyo-gpu-cpumixed","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0a363f9bd5ed65ba6","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-07a506a0cb6766006","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-west-2:123456789012:network-interface/eni-049911b9a125e5a48","(no principal)","AmazonVPC","Usage","us-west-2","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-06f3b36f57bc6ea13","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:eu-west-3:123456789012:network-interface/eni-0646600495c6230dc","(no principal)","AmazonVPC","Usage","eu-west-3","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-west-2:123456789012:network-interface/eni-0a3155c68c1c3e929","(no principal)","AmazonVPC","Usage","us-west-2","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-northeast-1:123456789012:network-interface/eni-0940e150191dbacb4","(no principal)","AmazonVPC","Usage","ap-northeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-05feaa07595be0681","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:elastic-ip/eipalloc-009e7fa0a198d0248","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","eks-workshop-ap-southeast-1a","-","2.944999999999981"
"arn:aws:ec2:ap-northeast-1:123456789012:network-interface/eni-0dd5e6cc72d8561be","(no principal)","AmazonVPC","Usage","ap-northeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-west-2:123456789012:network-interface/eni-09939c8624c1c4ae9","(no principal)","AmazonVPC","Usage","us-west-2","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-west-2:123456789012:elastic-ip/eipalloc-00cd7e53428324f7f","(no principal)","AmazonVPC","Usage","us-west-2","-","-","-","-","2.944999999999981"
"arn:aws:ec2:eu-north-1:123456789012:elastic-ip/eipalloc-0b88c914009dd1722","(no principal)","AmazonVPC","Usage","eu-north-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0676c829690498b51","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-08420c53db3bb1346","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-08eda4485f0c60235","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0dfc1d57cdcd69d4b","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-west-2:123456789012:elastic-ip/eipalloc-0df3b7fc0d239a4f5","(no principal)","AmazonVPC","Usage","us-west-2","-","-","ex-karpenter-mng-us-west-2a","-","2.944999999999981"
"arn:aws:ec2:ap-northeast-1:123456789012:elastic-ip/eipalloc-0a3fd166dece3b58b","(no principal)","AmazonVPC","Usage","ap-northeast-1","-","-","-","-","2.944999999999981"
"arn:aws:ec2:us-east-1:123456789012:network-interface/eni-0e758e5209b10be01","(no principal)","AmazonVPC","Usage","us-east-1","-","-","-","-","2.9399999999999813"
"arn:aws:ec2:us-east-1:123456789012:network-interface/eni-086774722d8d680f9","(no principal)","AmazonVPC","Usage","us-east-1","-","-","-","-","2.9399999999999813"
"arn:aws:ec2:us-east-1:123456789012:network-interface/eni-0978db2f69ab01cd0","(no principal)","AmazonVPC","Usage","us-east-1","-","-","-","-","2.9399999999999813"
"arn:aws:ec2:us-east-1:123456789012:network-interface/eni-069636256bb485ed4","(no principal)","AmazonVPC","Usage","us-east-1","-","-","-","-","2.9399999999999813"
"arn:aws:ec2:us-east-1:123456789012:network-interface/eni-06368dde19cecad33","(no principal)","AmazonVPC","Usage","us-east-1","-","-","-","-","2.9399999999999813"
"arn:aws:ecs:us-east-1:123456789012:task/mcp/40737a71d2e7443b8c012d0bad96e9a8","(no principal)","AmazonECS","SavingsPlanCoveredUsage","us-east-1","-","-","-","-","2.8205819800999983"
"arn:aws:ecs:us-east-1:123456789012:task/mcp/8d23ff767dfe4a44a8e4c672ae3166b7","(no principal)","AmazonECS","SavingsPlanCoveredUsage","us-east-1","-","-","-","-","2.746454162799999"
"arn:aws:rds:us-east-1:123456789012:cluster:cluster-24urwa4labctfcvia2yqqzhxuu","(no principal)","AmazonNeptune","Usage","us-east-1","-","-","-","-","2.5420357368999897"
"vol-07345d03258181457","(no principal)","AmazonEC2","Usage","us-west-2","-","-","-","-","2.4375000194999936"
"arn:aws:ec2:ap-southeast-1:123456789012:snapshot/snap-006adf4701d72a495","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","mbot-sg-1-forensic-issue43","-","2.3966015616000007"
"(no resource id)","(no principal)","AmazonMacie","Usage","us-east-1","-","-","-","-","2.1812150211000008"
"arn:aws:ec2:us-east-1:123456789012:vpc-endpoint/vpce-0224df772dec624c3","(no principal)","AmazonVPC","Usage","us-east-1","project-ab-a01","-","vpce-bedrock-mantle","-","2.120000775600001"
"arn:aws:ec2:ap-southeast-1:123456789012:snapshot/snap-055c5a2a2da1edf43","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","mbot-sg-1-pre-recovery-20260324","-","2.08169922"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-082a6521dc7ef2414","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","2.06646528"
"(no resource id)","(no principal)","AmazonGuardDuty","Usage","ap-southeast-1","-","-","-","-","1.9621666730999991"
"vol-0ec57b0eb320fe8b7","(no principal)","AmazonEC2","Usage","us-west-2","-","-","-","-","1.949999980499992"
"vol-0dc8bfe563527e254","(no principal)","AmazonEC2","Usage","us-east-1","-","-","-","-","1.9466666471999918"
"arn:aws:ec2:ap-southeast-1:123456789012:instance/i-069e3c93b94858918","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","app-lab-monitoring-Node","-","1.7999999819999934"
"arn:aws:ec2:ap-southeast-1:123456789012:instance/i-0e09ff39942feb07d","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","weblab","-","weblab-ec2","-","1.7999999819999934"
"arn:aws:ec2:ap-southeast-1:123456789012:instance/i-00230f983ccc0a0e8","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","app-lab-monitoring-Node","-","1.7999999819999934"
"arn:aws:ec2:ap-southeast-1:123456789012:instance/i-080ab08eefa16b539","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","demo","-","mbot-sg-1","-","1.7999999819999934"
"arn:aws:ec2:ap-southeast-1:123456789012:instance/i-005d511d4c56f4350","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","app-lab-workload-Node","-","1.7999999819999934"
"arn:aws:ec2:ap-southeast-1:123456789012:instance/i-0b762db57f5b4d5f0","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","app-lab-workload-Node","-","1.7999999819999934"
"arn:aws:ec2:ap-southeast-1:123456789012:instance/i-08ab4b1b8c5c901f0","(no principal)","AmazonCloudWatch","Usage","ap-southeast-1","-","-","app-lab-workload-Node","-","1.7999999819999934"
"arn:aws:bedrock:us-east-1:123456789012:inference-profile/us.anthropic.claude-opus-4-8","arn:aws:sts::123456789012:assumed-role/app-ec2-role/i-aaaa11112222aaaa","AmazonBedrockService","Usage","us-east-1","-","-","-","-","1.71784195"
"arn:aws:bedrock:us-east-1:123456789012:inference-profile/us.anthropic.claude-opus-4-7","arn:aws:iam::123456789012:user/app-user","AmazonBedrockService","Usage","us-east-1","-","-","-","-","1.7132038"
"arn:aws:ec2:us-east-1:123456789012:network-interface/eni-03fba3466b0503397","(no principal)","AmazonVPC","Usage","us-east-1","-","-","-","-","1.6900875000000013"
"vol-0aa4cba62b3adaef6","(no principal)","AmazonEC2","Usage","ap-southeast-1","app","-","-","-","1.6440000000000012"
"arn:aws:kms:us-west-2:123456789012:key/640b3388-ac0c-4bbb-ac91-5f739971f950","(no principal)","awskms","Usage","us-west-2","-","-","-","-","1.633990346399993"
"arn:aws:kms:us-west-2:123456789012:key/fa21850f-fd86-45e1-8d23-ad723ff900fd","(no principal)","awskms","Usage","us-west-2","-","-","-","-","1.6339903463999925"
"arn:aws:kms:us-west-2:123456789012:key/ae4436a4-da56-428a-8527-c2d456a6990d","(no principal)","awskms","Usage","us-west-2","-","-","-","-","1.633333346399996"
"vol-07711bc9af8a015cb","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","-","-","1.5626666862000052"
"vol-0fed4094ee0c6a7c8","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","app-lab-dynamic-pvc-79d460d5-b0a3-4dba-b08f-d95280f6b114","-","1.5626666862000052"
"vol-00ce1110017a714be","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","app-lab-dynamic-pvc-4ab44adf-4924-4014-8e5d-2b6edbb4b22f","-","1.5626666862000052"
"vol-0fed9f896095bc4bf","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","-","-","1.5626666862000052"
"vol-0fbff366d9ca189da","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","-","-","1.5626666862000052"
"vol-0bd54176dca8fbcad","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","-","-","1.5626666862000052"
"vol-07cf93a7bd11a09f8","(no principal)","AmazonEC2","Usage","ap-southeast-1","-","-","app-lab-dynamic-pvc-87b8a664-f26d-4f0b-8f5b-309bb7bd3e58","-","1.5626666862000052"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0c7a9700a300364f1","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","1.5583875000000011"
"arn:aws:ec2:us-east-1:123456789012:network-interface/eni-09067cd84274defa6","(no principal)","AmazonVPC","Usage","us-east-1","-","-","-","-","1.548598610000001"
"arn:aws:rds:us-east-1:123456789012:cluster:cluster-aq7jp6ao2f7xifn6etdkvnmcry","(no principal)","AmazonRDS","Usage","us-east-1","-","-","-","-","1.4646318483999934"
"arn:aws:ec2:ap-southeast-1:123456789012:network-interface/eni-0d1880d321f5a788c","(no principal)","AmazonVPC","Usage","ap-southeast-1","-","-","-","-","1.4539486100000012"
